classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
78454766,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:05 UTC,,,"{""session"":""02186607d22980e8b76f14761797d7bc994e5818a4226baf637191c05566b385"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:29:42.146Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:04.957Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""STANDING"",""MOVING""]},""filters"":{}}]}]","{""10710103"":{""retired"":null,""Filename"":""mfdc7603_29515370786_o.jpg""}}",10710103
78454769,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:06 UTC,,,"{""session"":""7e801f73cb80b5c7b800c2f2a5006132ca9cd53c01b036d7f03188e01debd6c4"",""viewport"":{""width"":1024,""height"":672},""started_at"":""2017-11-14T16:29:58.559Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:06.098Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""DEER"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""EATING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10722962"":{""retired"":null,""Filename"":""MFDC3588.jpg""}}",10722962
78454778,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:10 UTC,,,"{""session"":""eb42cd572086a58db447093e7f363a250356a4dbd19c0ae42b543d27a74bfa0b"",""viewport"":{""width"":768,""height"":927},""started_at"":""2017-11-14T16:29:54.082Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:10.385Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710017"":{""retired"":null,""Filename"":""mfdc7386_28924148494_o.jpg""}}",10710017
78454791,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:14 UTC,,,"{""session"":""7e801f73cb80b5c7b800c2f2a5006132ca9cd53c01b036d7f03188e01debd6c4"",""viewport"":{""width"":1024,""height"":672},""started_at"":""2017-11-14T16:30:07.043Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:14.518Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""DEER"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""MOVING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10723038"":{""retired"":null,""Filename"":""MFDC4060.jpg""}}",10723038
78454794,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:15 UTC,,,"{""session"":""6159e0cdb52c48123479aecf243f99e59fcc483463f57c3e511b382a9ffee74d"",""viewport"":{""width"":768,""height"":985},""started_at"":""2017-11-14T16:29:56.396Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:15.312Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""STANDING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10710249"":{""retired"":null,""Filename"":""mfdc7964_29259596620_o.jpg""}}",10710249
78454799,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:17 UTC,,,"{""session"":""eccbacf27596efd20c638c99755cb1d5bdc6a3e3c5329b0b01bfa0f0855ec734"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:29:54.091Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:17.426Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""MOVING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10723057"":{""retired"":null,""Filename"":""MFDC4589.jpg""}}",10723057
78454801,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:17 UTC,,,"{""session"":""02186607d22980e8b76f14761797d7bc994e5818a4226baf637191c05566b385"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:30:05.628Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:17.575Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""STANDING""]},""filters"":{}}]}]","{""10710121"":{""retired"":null,""Filename"":""mfdc7677_28926515723_o.jpg""}}",10710121
78454809,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:20 UTC,,,"{""session"":""2484e2136ef090a9c3e84591d50368dcf91e794c1eb4e7b015b826d784c059b3"",""viewport"":{""width"":811,""height"":577},""started_at"":""2017-11-14T16:29:54.460Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E277 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:20.697Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""DEER"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""MOVING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10722936"":{""retired"":null,""Filename"":""MFDC3070.jpg""}}",10722936
78454811,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:21 UTC,,,"{""session"":""eb42cd572086a58db447093e7f363a250356a4dbd19c0ae42b543d27a74bfa0b"",""viewport"":{""width"":768,""height"":927},""started_at"":""2017-11-14T16:30:11.745Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:21.426Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710034"":{""retired"":null,""Filename"":""mfdc7546_29515376106_o.jpg""}}",10710034
78454815,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:23 UTC,,,"{""session"":""7e801f73cb80b5c7b800c2f2a5006132ca9cd53c01b036d7f03188e01debd6c4"",""viewport"":{""width"":1024,""height"":672},""started_at"":""2017-11-14T16:30:15.424Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:22.922Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""INTERACTING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10710090"":{""retired"":null,""Filename"":""mfdc7592_29515371576_o.jpg""}}",10710090
78454819,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:23 UTC,,,"{""session"":""6159e0cdb52c48123479aecf243f99e59fcc483463f57c3e511b382a9ffee74d"",""viewport"":{""width"":768,""height"":985},""started_at"":""2017-11-14T16:30:16.157Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:23.600Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710255"":{""retired"":null,""Filename"":""mfdc7968_29259596290_o.jpg""}}",10710255
78454834,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:29 UTC,,,"{""session"":""6159e0cdb52c48123479aecf243f99e59fcc483463f57c3e511b382a9ffee74d"",""viewport"":{""width"":768,""height"":985},""started_at"":""2017-11-14T16:30:24.391Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:28.934Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710442"":{""retired"":null,""Filename"":""mfdc8785_34291389193_o.jpg""}}",10710442
78454839,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:30 UTC,,,"{""session"":""eccbacf27596efd20c638c99755cb1d5bdc6a3e3c5329b0b01bfa0f0855ec734"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:30:18.658Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:30.163Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""LARGEBIRD"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""MOVING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10709916"":{""retired"":null,""Filename"":""mfdc7244_29259620920_o.jpg""}}",10709916
78454843,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:32 UTC,,,"{""session"":""5c674b7b76346c1d7a39bc4f3135f519e196873d75deea2c61fe02b4ee8b460b"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:29:54.279Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:32.230Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""INTERACTING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10723059"":{""retired"":null,""Filename"":""MFDC4590.jpg""}}",10723059
78454845,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:34 UTC,,,"{""session"":""eb42cd572086a58db447093e7f363a250356a4dbd19c0ae42b543d27a74bfa0b"",""viewport"":{""width"":768,""height"":927},""started_at"":""2017-11-14T16:30:26.448Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:33.634Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""10710186"":{""retired"":null,""Filename"":""mfdc7874_28926512093_o.jpg""}}",10710186
78454855,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:36 UTC,,,"{""session"":""eccbacf27596efd20c638c99755cb1d5bdc6a3e3c5329b0b01bfa0f0855ec734"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:30:31.170Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:36.127Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710020"":{""retired"":null,""Filename"":""mfdc7389_29549354285_o.jpg""}}",10710020
78454856,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:36 UTC,,,"{""session"":""2484e2136ef090a9c3e84591d50368dcf91e794c1eb4e7b015b826d784c059b3"",""viewport"":{""width"":811,""height"":577},""started_at"":""2017-11-14T16:30:22.187Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E277 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:36.420Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""DEER"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""MOVING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10722999"":{""retired"":null,""Filename"":""MFDC3997.jpg""}}",10722999
78454857,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:36 UTC,,,"{""session"":""7e801f73cb80b5c7b800c2f2a5006132ca9cd53c01b036d7f03188e01debd6c4"",""viewport"":{""width"":1024,""height"":672},""started_at"":""2017-11-14T16:30:23.729Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:36.448Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""MOVING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10710128"":{""retired"":null,""Filename"":""mfdc7682_28924143024_o.jpg""}}",10710128
78454861,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:39 UTC,,,"{""session"":""bf4d5b205f91ca1d938df3a6065600ab96004007cf198c87212219cca623e9a7"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:30:26.494Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:38.982Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710001"":{""retired"":null,""Filename"":""mfdc7366_28926521983_o.jpg""}}",10710001
78454869,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:40 UTC,,,"{""session"":""eccbacf27596efd20c638c99755cb1d5bdc6a3e3c5329b0b01bfa0f0855ec734"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:30:37.072Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:40.795Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710050"":{""retired"":null,""Filename"":""mfdc7558_29515374596_o.jpg""}}",10710050
78454870,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:41 UTC,,,"{""session"":""6159e0cdb52c48123479aecf243f99e59fcc483463f57c3e511b382a9ffee74d"",""viewport"":{""width"":768,""height"":985},""started_at"":""2017-11-14T16:30:29.635Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:41.033Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""STANDING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10710532"":{""retired"":null,""Filename"":""mfdc8961_34714505210_o.jpg""}}",10710532
78454874,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:43 UTC,,,"{""session"":""2484e2136ef090a9c3e84591d50368dcf91e794c1eb4e7b015b826d784c059b3"",""viewport"":{""width"":811,""height"":532},""started_at"":""2017-11-14T16:30:37.245Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E277 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:42.928Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710001"":{""retired"":null,""Filename"":""mfdc7366_28926521983_o.jpg""}}",10710001
78454877,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:45 UTC,,,"{""session"":""bf4d5b205f91ca1d938df3a6065600ab96004007cf198c87212219cca623e9a7"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:30:40.418Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:45.142Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""10710186"":{""retired"":null,""Filename"":""mfdc7874_28926512093_o.jpg""}}",10710186
78454881,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:46 UTC,,,"{""session"":""eccbacf27596efd20c638c99755cb1d5bdc6a3e3c5329b0b01bfa0f0855ec734"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:30:41.468Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:45.911Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710171"":{""retired"":null,""Filename"":""mfdc7778_28926512943_o.jpg""}}",10710171
78454882,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:46 UTC,,,"{""session"":""7e801f73cb80b5c7b800c2f2a5006132ca9cd53c01b036d7f03188e01debd6c4"",""viewport"":{""width"":1024,""height"":672},""started_at"":""2017-11-14T16:30:37.665Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:46.182Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""MOVING""],""ARETHEREANYYOUNGPRESENT"":""NO""},""filters"":{}}]}]","{""10710136"":{""retired"":null,""Filename"":""mfdc7688_28924142694_o.jpg""}}",10710136
78454886,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:49 UTC,,,"{""session"":""bf4d5b205f91ca1d938df3a6065600ab96004007cf198c87212219cca623e9a7"",""viewport"":{""width"":1024,""height"":704},""started_at"":""2017-11-14T16:30:45.976Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:49.191Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":433,""clientHeight"":244,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""IMNOTSURE"",""answers"":{},""filters"":{}}]}]","{""10710309"":{""retired"":null,""Filename"":""mfdc8436_34936911682_o.jpg""}}",10710309
78454887,not-logged-in-15759e250e28f051a923,,15759e250e28f051a923,4466,Classify Motion-Activated Camera Pictures,47.58,2017-11-14 16:30:49 UTC,,,"{""session"":""eb42cd572086a58db447093e7f363a250356a4dbd19c0ae42b543d27a74bfa0b"",""viewport"":{""width"":768,""height"":927},""started_at"":""2017-11-14T16:30:34.624Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""18000"",""finished_at"":""2017-11-14T16:30:49.163Z"",""live_project"":false,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":1152,""naturalHeight"":648}]}","[{""task"":""T0"",""value"":[{""choice"":""BEAR"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""STANDING""]},""filters"":{}}]}]","{""10710205"":{""retired"":null,""Filename"":""mfdc7927_29515364076_o.jpg""}}",10710205
